NOMETABELA;ORDEM;NOMECAMPO;CHAVE;OBRIGATORIO;TIPO;DESCRICAO;TABELAORIGEM;FORMATO;REGRAS
CONTRATO;3;CONT_NumAditivo;SIM;SIM;Caractere(16);Núm. do aditivo do contrato;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO;4;CONT_Natureza;NÃO;SIM;Caractere(1);Tipo da natureza do contrato;TI.TIPO_NATUREZA_CONTRATO;1...7;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...7".
CONTRATO;5;CONT_Objetivo;NÃO;SIM;Caractere(255);Objetivo;;;
CONTRATO;6;TMO_Codigo;NÃO;SIM;Caractere(1);Tipo da moeda;TI.TIPO_MOEDA;1...2|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2|'9'".
CONTRATO;7;CONT_Valor;NÃO;COND;Caractere(14,2);Valor;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando "CONT_Natureza" for "'1', '2', '4', '6', '7'" e o "CONT_Tipo" for "'2', '4', '5', '6', '9', '10', '11', '12', '13', '17', '19', '22', '24', '27', '28', '34'".
CONTRATO;8;CONT_PercCaucao;NÃO;NÃO;Caractere(3,2);Percentual da caução;;"999.99" (NRO);REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório e não poderá ser maior que "999.99".
CONTRATO;9;CONT_DataAssinatura;NÃO;SIM;Caractere(10);Data da assinatura;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
CONTRATO;10;CONT_PossuiDataVencimento;NÃO;SIM;Caractere(1);Possui data de vencimento?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'".
CONTRATO;11;CONT_DataVencimento;NÃO;COND;Caractere(10);Data do vencimento;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "CONT_PossuiDataVencimento" for "'S'".
CONTRATO;12;CONV_Numero;NÃO;NÃO;Caractere(16);Núm. do convênio;CONVENIO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO;13;CONV_NumAditivo;NÃO;NÃO;Caractere(16);Núm. do aditivo do convênio;CONVENIO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO;14;PLIC_Numero;NÃO;NÃO;Caractere(16);Núm. de controle do processo licitatório no Aplic;PROCESSO_LICITATORIO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO;15;MLIC_Codigo;NÃO;NÃO;Caractere(2);Cód. da modalidade da licitação;PROCESSO_LICITATORIO;19...72|01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 14, 15, 17;REGRA 1: O conteúdo do campo deverá estar preenchido com "19...72|'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '12', '13', '14', '15', '17'".
CONTRATO;16;CONT_NomeArqPDFFundamento;NÃO;NÃO;Caractere(21);Nome do arquivo PDF do fundamento técnico/jurídico;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "CONT_AAAAMM_99999.PDF" quando o conteúdo do campo "CONT_NumAditivo" for diferente de "00000000000/AAAA".
CONTRATO;17;CONT_NomeArqRTF;NÃO;SIM;Caractere(21);Nome do arquivo RTF;;;REGRA 1: A formatação do nome do arquivo RTF deverá estar de acordo com a regra "CONT_AAAAMM_99999.RTF".
CONTRATO_ACOMPANHAMENTO;1;CONT_Tipo;SIM;SIM;Inteiro;Tipo do contrato;CONTRATO;1...33|35, 36, 37;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...33|'35', '36', '37'".
CONTRATO_ACOMPANHAMENTO;2;CONT_Numero;SIM;SIM;Caractere(16);Núm. do contrato;CONTRATO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO_ACOMPANHAMENTO;3;CONT_NumAditivo;SIM;SIM;Caractere(16);Núm. do aditivo do contrato;CONTRATO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO_ACOMPANHAMENTO;4;CONTAC_DataRelatorio;SIM;SIM;Caractere(10);Data da criação do relatório;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
CONTRATO_ACOMPANHAMENTO;5;CONTAC_NomeArqPDF;NÃO;SIM;Caractere(23);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "CONTAC_AAAAMM_99999.PDF".
CONTRATO_APOSTILAMENTO;1;CONT_Tipo;SIM;SIM;Inteiro;Tipo do contrato;CONTRATO;1...33|35, 36, 37;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...33|'35', '36', '37'".
CONTRATO_APOSTILAMENTO;2;CONT_Numero;SIM;SIM;Caractere(16);Núm. do contrato;CONTRATO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO_APOSTILAMENTO;3;CONT_NumAditivo;SIM;SIM;Caractere(16);Núm. do aditivo do contrato;CONTRATO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO_APOSTILAMENTO;4;CONTA_Numero;SIM;SIM;Caractere(16);Núm. do apostilamento;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO_APOSTILAMENTO;5;CONTA_Data;NÃO;SIM;Caractere(10);Data do apostilamento;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
CONTRATO_APOSTILAMENTO;6;CONTA_Valor;NÃO;SIM;Caractere(14,2);Valor do acréscimo;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
CONTRATO_APOSTILAMENTO;7;CONTA_NomeArqPDF;NÃO;SIM;Caractere(22);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "CONTA_AAAAMM_99999.PDF".
CONTRATO_DOTACAO;1;CONT_Tipo;SIM;SIM;Inteiro;Tipo do contrato;CONTRATO;1...33|35, 36, 37;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...33|'35', '36', '37'".
CONTRATO_DOTACAO;2;CONT_Numero;SIM;SIM;Caractere(16);Núm. do contrato;CONTRATO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO_DOTACAO;3;CONT_NumAditivo;SIM;SIM;Caractere(16);Núm. do aditivo do contrato;CONTRATO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO_DOTACAO;4;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;DOTACAO;;
CONTRATO_DOTACAO;5;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;DOTACAO;;
CONTRATO_DOTACAO;6;FN_Codigo;SIM;SIM;Caractere(2);Cód. da função;DOTACAO;01...28|77, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...28|'77', '99'".
CONTRATO_DOTACAO;7;SFN_Codigo;SIM;SIM;Caractere(3);Cód. da subfunção;DOTACAO;;
CONTRATO_DOTACAO;8;PRG_Codigo;SIM;SIM;Caractere(4);Cód. do programa;DOTACAO;;
CONTRATO_DOTACAO;9;PRAT_Numero;SIM;SIM;Caractere(5);Núm. do projeto/ atividade;DOTACAO;;
CONTRATO_DOTACAO;10;CTEC_Codigo;SIM;SIM;Caractere(1);Cód. da categoria econômica;DOTACAO;1...4|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4|'9'".
CONTRATO_DOTACAO;11;NDESP_Codigo;SIM;SIM;Caractere(1);Cód. do grupo da natureza de despesa;DOTACAO;1...6|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...6|'9'".
CONTRATO_DOTACAO;12;MDAP_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade de aplicação;DOTACAO;20, 22, 30, 40, 42, 50, 60, 67, 70, 71, 72, 73, 74, 75, 76, 80, 90, 91, 92, 93, 94, 95, 96, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "'20', '22', '30', '40', '42', '50', '60', '67', '70', '71', '72', '73', '74', '75', '76', '80', '90', '91', '92', '93', '94', '95', '96', '99'".
CONTRATO_DOTACAO;13;ELDE_Codigo;SIM;SIM;Caractere(2);Cód. do elemento de despesa;DOTACAO;00...99;REGRA 1: O conteúdo do campo deverá estar preenchido com "00...99".
CONTRATO_DOTACAO;14;SELDE_Codigo;SIM;SIM;Caractere(2);Cód. do subelemento de despesa;DOTACAO;00...99;REGRA 1: O conteúdo do campo deverá estar preenchido com "00...99".
CONTRATO_DOTACAO;15;DRGRP_Codigo;SIM;SIM;Caractere(1);Cód. do grupo da destinação de recurso;DOTACAO;1, 2, 9;REGRA 1: O conteúdo do campo deverá estar preenchido com "'1', '2', '9'".
CONTRATO_DOTACAO;16;DRESP_Codigo;SIM;SIM;Caractere(3);Cód. da especificação da destinação de recurso;DOTACAO ou T.I. DESTINACAO_RECURSO;;
CONTRATO_DOTACAO;17;DESTREC_Codigo;SIM;SIM;Caractere(7);Cód. da destinação de recurso;DOTACAO;;
CONTRATO_DOTACAO;18;CONTD_NaturezaValor;NÃO;SIM;Caractere(1);Natureza do valor;TI.TIPO_NATUREZA_CONTRATO_VALOR;1...3;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...3".
CONTRATO_DOTACAO;19;CONTD_Valor;NÃO;SIM;Caractere(14,2);Valor;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
CONTRATO_EMPENHO;1;CONT_Tipo;SIM;SIM;Inteiro;Tipo do contrato;CONTRATO;1...33|35, 36, 37;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...33|'35', '36', '37'".
CONTRATO_EMPENHO;2;CONT_Numero;SIM;SIM;Caractere(16);Núm. do contrato;CONTRATO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO_EMPENHO;3;CONT_NumAditivo;SIM;SIM;Caractere(16);Núm. do aditivo do contrato;CONTRATO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO_EMPENHO;4;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;EMPENHO;;
CONTRATO_EMPENHO;5;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;EMPENHO;;
CONTRATO_EMPENHO;6;EMP_Numero;SIM;SIM;Caractere(11);Núm. do empenho;EMPENHO;"999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO_FISCAL;1;CONT_Tipo;SIM;SIM;Inteiro;Tipo do contrato;CONTRATO;1...33|35, 36, 37;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...33|'35', '36', '37'".
CONTRATO_FISCAL;2;CONT_Numero;SIM;SIM;Caractere(16);Núm. do contrato;CONTRATO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO_FISCAL;3;CONT_NumAditivo;SIM;SIM;Caractere(16);Núm. do aditivo do contrato;CONTRATO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO_FISCAL;4;CG_Identificacao;SIM;SIM;Caractere(20);CPF do fiscal do contrato;CADASTRO_GERAL;;REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") válido.
CONTRATO_FISCAL;5;CONTF_TipoPeriodo;SIM;SIM;Inteiro;Tipo do período;;"1" para início da fiscalização "2" para término da fiscalização;REGRA 1: O conteúdo do campo deverá estar preenchido com "'1', '2'".
CONTRATO_FISCAL;6;CONTF_Data;SIM;SIM;Caractere(10);Data do início/ término da fiscalização;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO_FISCAL;7;CONTF_NomeArqPDF;NÃO;SIM;Caractere(22);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "CONTF_AAAAMM_99999.PDF".
CONVENIO;1;CONV_Numero;SIM;SIM;Caractere(16);Núm. do convênio;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONVENIO;2;CONV_NumAditivo;SIM;SIM;Caractere(16);Núm. do aditivo do convênio;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONVENIO;3;CONV_Natureza;NÃO;SIM;Caractere(1);Natureza;TI.TIPO_NATUREZA_CONVENIO;1...5;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...5".
CONVENIO;4;CONV_Modalidade;NÃO;SIM;Caractere(1);Modalidade;TI.TIPO_MODALIDADE_CONVENIO;1...4;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4".
CONVENIO;5;CONV_AreaAplicacao;NÃO;SIM;Caractere(2);Área de aplicação dos recursos;TI.FUNCAO;01...28|77, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...28|'77', '99'".
CONVENIO;6;CONV_Objetivo;NÃO;SIM;Caractere(255);Objetivo;;;
CONVENIO;7;TMO_Codigo;NÃO;SIM;Caractere(1);Cód. do tipo da moeda;TI.TIPO_MOEDA;1...2|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2|'9'".
CONVENIO;8;CONV_Valor;NÃO;COND;Caractere(14,2);Valor;;1, 3;REGRA 1: O conteúdo do campo deverá ou não estar preenchido conforme o conteúdo dos campos "CONV_Modalidade" e "CONV_Natureza".
CONVENIO;9;CONV_ParticMunicipal;NÃO;SIM;Caractere(3,2);Percentual de participação municipal;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório. REGRA 2: O somatório dos percentuais do convênio deverá ser "100.00" (cem) para as participações federal, estadual, municipal e não governamental.
CONVENIO;10;CONV_ParticEstadual;NÃO;SIM;Caractere(3,2);Percentual de participação estadual;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
CONVENIO;11;CONV_ParticFederal;NÃO;SIM;Caractere(3,2);Percentual de participação federal;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
CONVENIO;12;CONV_ParticNaoGovernamental;NÃO;SIM;Caractere(3,2);Percentual de participação não governamental;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
CONVENIO;13;CONV_NumParcela;NÃO;COND;Inteiro;Núm. de parcelas;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "CONV_Modalidade" for "'1', '3'". REGRA 2: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
CONVENIO;14;CONV_Tipo;NÃO;SIM;Caractere(1);Tipo;;"1" para recebido "2" para cedido;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
CONVENIO;15;CONV_DataAssinatura;NÃO;SIM;Caractere(10);Data da assinatura;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
CONVENIO;16;CONV_DataPublicacao;NÃO;SIM;Caractere(10);Data da publicação;;;REGRA 1: O conteúdo do campo deverá conter um valor MAIOR ou IGUAL ao conteúdo do campo "CONV_DataAssinatura".
CONVENIO;17;CONV_DataVencimento;NÃO;COND;Caractere(10);Data do vencimento;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "CONV_Natureza" for "'1', '3', '4'".
CONVENIO;18;CONV_TipoPrestacaoContas;NÃO;SIM;Caractere(2);Tipo de prestação de contas;TI.TIPO_PRESTACAO_CONTAS;01...12;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...12".
CONVENIO;19;CONV_TipoAditivoValor;NÃO;COND;Caractere(1);Tipo do aditivo de valor;;"1" para acréscimo "2" para decréscimo;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2", quando o conteúdo do campo "CONV_Natureza" for "'2', '4'".
CONVENIO;20;CONV_Obra;NÃO;SIM;Caractere(1);É um convênio para obras?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'".
CONVENIO;21;LEI_Numero;NÃO;NÃO;Caractere(10);Núm. da lei da autorização;LEI;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONVENIO;22;BCO_Codigo;NÃO;NÃO;Caractere(3);Cód. do banco;CONTA_BANCARIA;;
CONVENIO;23;AGN_Codigo;NÃO;NÃO;Caractere(10);Cód. da agência;CONTA_BANCARIA;;
CONVENIO;24;CCBCO_Numero;NÃO;NÃO;Caractere(16);Núm. da conta corrente;CONTA_BANCARIA;;
CONVENIO;25;CCBCO_Tipo;NÃO;NÃO;Caractere(1);Tipo da conta corrente;CONTA_BANCARIA;1...4;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4".
CONVENIO;26;CONV_NomeArqPDF;NÃO;NÃO;Caractere(21);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "CONV_AAAAMM_99999.PDF".
LEI;1;LEI_Numero;SIM;SIM;Caractere(10);Núm. da lei;LEI;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
LEI;2;LEI_EsferaOrigem;NÃO;SIM;Caractere(1);Tipo da esfera de governo da origem da lei;TI.TIPO_ESFERA_GOVERNO;1...3;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...3".
