NOMETABELA;ORDEM;NOMECAMPO;CHAVE;OBRIGATORIO;TIPO;DESCRICAO;TABELAORIGEM;FORMATO;REGRAS
PROC_LICIT_PLANEJAMENTO_DOCUMENTO;3;PLICP_Data;SIM;SIM;Caractere(10);Data da publicação do planejamento;PROC_LICIT_PLANEJAMENTO_SITUACAO;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
PROC_LICIT_PLANEJAMENTO_DOCUMENTO;4;PLIC_Situacao;SIM;SIM;Inteiro;Situação;PROC_LICIT_PLANEJAMENTO_SITUACAO;0;REGRA 1: O conteúdo do campo deverá estar preenchido com "'0'".
PROC_LICIT_PLANEJAMENTO_DOCUMENTO;5;PLICPS_DataSituacao;SIM;SIM;Caractere(10);Data da publicação da fase de planejamento;PROC_LICIT_PLANEJAMENTO_SITUACAO;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
PROC_LICIT_PLANEJAMENTO_DOCUMENTO;6;PLICPS_Situacao;SIM;SIM;Inteiro;Fase do planejamento;PROC_LICIT_PLANEJAMENTO_SITUACAO;15...20;REGRA 1: O conteúdo do campo deverá estar preenchido com "15...20".
PROC_LICIT_PLANEJAMENTO_DOCUMENTO;7;PLICPDOC_TipoDocumento;SIM;SIM;Inteiro;Tipo do documento;TI.PROC_LICIT_TIPO_DOCUMENTO;96...141;REGRA 1: O conteúdo do campo deverá estar preenchido com "96...141".
PROC_LICIT_PLANEJAMENTO_DOCUMENTO;8;PLICPDOC_NumeroDocumento;SIM;SIM;Caractere(20);Núm. do documento;;;
PROC_LICIT_PLANEJAMENTO_DOCUMENTO;9;PLICPDOC_VeicComunicacao;NÃO;COND;Caractere(255);Local da publicação;;;
PROC_LICIT_PLANEJAMENTO_DOCUMENTO;10;PLICPDOC_NomeArqPDF;NÃO;SIM;Caractere(25);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "PLICPDOC_AAAAMM_99999.PDF".
PROC_LICIT_PLANEJAMENTO_SITUACAO;1;PLIC_Numero;SIM;SIM;Caractere(16);Núm. do planejamento (sequencial);PROC_LICIT_PLANEJAMENTO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PROC_LICIT_PLANEJAMENTO_SITUACAO;2;MLIC_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade;PROC_LICIT_PLANEJAMENTO;00;REGRA 1: O conteúdo do campo deverá estar preenchido com "'00'".
PROC_LICIT_PLANEJAMENTO_SITUACAO;3;PLICP_Data;SIM;SIM;Caractere(10);Data da publicação do planejamento;PROC_LICIT_PLANEJAMENTO;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
PROC_LICIT_PLANEJAMENTO_SITUACAO;4;PLIC_Situacao;SIM;SIM;Inteiro;Situação;PROC_LICIT_PLANEJAMENTO;0;REGRA 1: O conteúdo do campo deverá estar preenchido com "'0'".
PROC_LICIT_PLANEJAMENTO_SITUACAO;5;PLICPS_DataSituacao;SIM;SIM;Caractere(10);Data da publicação da fase de planejamento;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
PROC_LICIT_PLANEJAMENTO_SITUACAO;6;PLICPS_Situacao;SIM;SIM;Inteiro;Fase do planejamento;TI.SITUACAO_LICITACAO;15...20;REGRA 1: O conteúdo do campo deverá estar preenchido com "15...20".
PROC_LICIT_PLANEJAMENTO_SITUACAO;7;PLICPS_ContratacaoViavel;NÃO;COND;Caractere(1);Contratação viável?;;S, N;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'", quando o conteúdo do campo "PLICPS_Situacao" for "'15'".
PROC_LICIT_PLANEJAMENTO_SITUACAO;8;EE_Codigo;NÃO;COND;Inteiro;Evento Excepcional;TI.EVENTOS_EXCEPCIONAIS;1...4;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4", quando o conteúdo do campo "PLICPS_Situacao" for "'18'".
PROC_LICIT_PLANEJAMENTO_SITUACAO;9;ME_Codigo;NÃO;COND;Inteiro;Motivo da extinção;TI.MOTIVO_EXTINCAO;1...7;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...7", quando o conteúdo do campo "PLICPS_Situacao" for "'20'".
PROC_LICIT_PLANEJAMENTO_SITUACAO;10;PLICPS_NomeArqPDF;NÃO;COND;Caractere(23);Nome do arquivo PDF;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PLICPS_ContratacaoViavel" for "'N'". REGRA 2: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "PLICPS_AAAAMM_99999.PDF".
PROCESSO_LICITATORIO;1;PLIC_Numero;SIM;SIM;Caractere(16);Núm. de controle do processo licitatório no Aplic;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d) e não conter o "ORG_Codigo" concatenado ao número do processo licitatório.
PROCESSO_LICITATORIO;2;MLIC_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade da licitação;TI.MODALIDADE_LICITACAO;Se licitação for regida pela lei anterior (PLIC_Lei14133 = N), '01','02','03','04','05','06','07','08','09','10','12','13','14','15','17','19' a '51', Se licitação for regida pela nova lei (PLIC_Lei14133 = S), '07' a '13','15','17','29','30','51' a '64';
PROCESSO_LICITATORIO;3;CG_Identificacao;NÃO;COND;Caractere(20);CNPJ da entidade da adm. pública que realizou a licitação;CADASTRO_GERAL;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MLIC_Codigo" for "'17', '22', '23', '25', '48'". REGRA 2: O conteúdo do campo deverá conter um número de CNPJ ("99.999.999/9999-99") válido.
PROCESSO_LICITATORIO;4;CG_IdentificAutorProjeto;NÃO;SIM;Caractere(20);CPF/CNPJ do autor do projeto básico ou do termo de referência;CADASTRO_GERAL;;REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") ou CNPJ ("99.999.999/9999-99") válido.
PROCESSO_LICITATORIO;5;PLIC_NumPMIMPI;NÃO;COND;Caractere(16);Núm. do processo de manifestação de interesse ou manifestação de interesse privado;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MLIC_Codigo" for "'31', '49', '50', '51', '52', '57', '58', '62', '63'". REGRA 2: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PROCESSO_LICITATORIO;6;PLIC_NumLicitacao;NÃO;COND;Caractere(16);Núm. do processo licitatório da adesão a ata de registro de preços;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MLIC_Codigo" for "'17', '22', '23', '25', '48'". REGRA 2: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PROCESSO_LICITATORIO;7;PLIC_Modalidade;NÃO;COND;Caractere(2);Cód. da modalidade da licitação da adesão à ata de registro de preços;TI.MODALIDADE_LICITACAO;26...47|01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 14, 15, 19, 20, 21, 24, 53, 54, 55, 56, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72;REGRA 1: O conteúdo do campo deverá estar preenchido com "26...47|'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '12', '13', '14', '15', '19', '20', '21', '24', '53', '54', '55', '56', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '72'", quando o conteúdo do campo "MLIC_Codigo" for "'17', '22', '23', '25', '48'".
PROCESSO_LICITATORIO;8;PLIC_NumAta;NÃO;COND;Caractere(16);Núm. da ata de registro de preços;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MLIC_Codigo" for "'17', '22', '23', '25', '48'". REGRA 2: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PROCESSO_LICITATORIO;9;PLIC_TipoParticipacao;NÃO;COND;Inteiro;Tipo da participação na ata de adesão;;"1" para participante (Lei 14.133/21, Art. 86, caput)  "2" para não participante (Lei 14.133/21, Art. 86, §2º);REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2", quando o conteúdo do campo "MLIC_Codigo" for "'17', '22', '23', '25', '48'".
PROCESSO_LICITATORIO;10;PLIC_CodigoTCEUGCarona;NÃO;COND;Caractere(7);Cód. da Unidade Gestora "não participante";TI.UG;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PLIC_TipoParticipacao" for "'2'".
PROCESSO_LICITATORIO;11;PLIC_NumeroPlanejamento;NÃO;COND;Caractere(16);Núm. da fase de planejamento;PROC_LICIT_PLANEJAMENTO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MLIC_Codigo" for "'31', '49', '50', '51', '52', '57', '58', '62', '63'".
PROCESSO_LICITATORIO;12;MLIC_CodigoPlanejamento;NÃO;COND;Caractere(2);Cód. da modalidade da fase de planejamento;PROC_LICIT_PLANEJAMENTO;00;REGRA 1: O conteúdo do campo deverá estar preenchido com "'00'", quando o conteúdo do campo "MLIC_Codigo" for "'31', '49', '50', '51', '52', '57', '58', '62', '63'".
PROCESSO_LICITATORIO;13;PLICP_Data;NÃO;COND;Caractere(10);Data da publicação do planejamento;PROC_LICIT_PLANEJAMENTO;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MLIC_Codigo" for "'31', '49', '50', '51', '52', '57', '58', '62', '63'". REGRA 2: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
PROCESSO_LICITATORIO;14;PLIC_SituacaoPlanejamento;NÃO;COND;Inteiro;Situação da fase de planejamento;PROC_LICIT_PLANEJAMENTO;0;REGRA 1: O conteúdo do campo deverá estar preenchido com "'0'", quando o conteúdo do campo "MLIC_Codigo" for "'31', '49', '50', '51', '52', '57', '58', '62', '63'".
PROCESSO_LICITATORIO;15;PLIC_IdPNCP;NÃO;NÃO;Caractere(28);ID do procedimento no PNCP;;"99999999999999-9-999999/AAAA";
PROCESSO_LICITATORIO;16;PLIC_AmparoLegal;NÃO;SIM;Inteiro;Fundamento (amparo) do procedimento de licitação;TI.FUNDAMENTO_PROCEDIMENTO_CONTRATACAO;;
PROCESSO_LICITATORIO_DOCUMENTO;1;PLIC_Numero;SIM;SIM;Caractere(16);Núm. de controle do processo licitatório no Aplic;PROC_LICIT_ABERTURA_RETIFIC OU PROCESSO_LICITATORIO_SITUACAO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PROCESSO_LICITATORIO_DOCUMENTO;2;MLIC_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade da licitação;PROC_LICIT_ABERTURA_RETIFIC OU PROCESSO_LICITATORIO_SITUACAO;19...72|01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 14, 15, 17;REGRA 1: O conteúdo do campo deverá estar preenchido com "19...72|'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '12', '13', '14', '15', '17'".
PROCESSO_LICITATORIO_DOCUMENTO;3;PLIC_Situacao;SIM;SIM;Inteiro;Situação do processo licitatório;PROC_LICIT_ABERTURA_RETIFIC OU PROCESSO_LICITATORIO_SITUACAO;1...13|21, 22;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...13|'21', '22'".
PROCESSO_LICITATORIO_DOCUMENTO;4;PLIC_DataSituacao;SIM;SIM;Caractere(10);Data do processo licitatório;PROC_LICIT_ABERTURA_RETIFIC OU PROCESSO_LICITATORIO_SITUACAO;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
PROCESSO_LICITATORIO_DOCUMENTO;5;PLICDOC_TipoDocumento;SIM;SIM;Inteiro;Tipo do documento;TI.PROC_LICIT_TIPO_DOCUMENTO;1...95|142;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...95|'142'".
PROCESSO_LICITATORIO_DOCUMENTO;6;PLICDOC_NumeroDocumento;SIM;SIM;Caractere(20);Núm. do documento;;;
PROCESSO_LICITATORIO_DOCUMENTO;7;PLICDOC_VeicComunicacao;NÃO;COND;Caractere(255);Local da publicação;;;
PROCESSO_LICITATORIO_DOCUMENTO;8;PLICDOC_NomeArqPDF;NÃO;COND;Caractere(24);Nome do arquivo PDF;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PLICDOC_TipoDocumento" for "14...95|'1', '2', '4', '5', '6', '8', '10', '11', '12', '142'". REGRA 2: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "PLICDOC_AAAAMM_99999.PDF".
PROCESSO_LICITATORIO_DOCUMENTO;9;PLICDOC_NomeArqRTF;NÃO;COND;Caractere(24);Nome do arquivo RTF;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PLICDOC_TipoDocumento" for "'3', '7', '9', '13'". REGRA 2: A formatação do nome do arquivo RTF deverá estar de acordo com a regra "PLICDOC_AAAAMM_99999.RTF".
PROCESSO_LICITATORIO_DOTACAO;1;PLIC_Numero;SIM;SIM;Caractere(16);Núm. de controle do processo licitatório no Aplic;PROCESSO_LICITATORIO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PROCESSO_LICITATORIO_DOTACAO;2;MLIC_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade da licitação;PROCESSO_LICITATORIO;19...72|01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 14, 15, 17;REGRA 1: O conteúdo do campo deverá estar preenchido com "19...72|'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '12', '13', '14', '15', '17'".
PROCESSO_LICITATORIO_DOTACAO;3;DOT_CodigoResumido;SIM;SIM;Caractere(51);Cód. resumido da dotação;;;REGRA 1: O conteúdo do campo deverá conter o/um dos seguinte(s) formato(s): 99.999.99.999.9999.99999.9.9.99.99.99.9.999.9999999 OU 99999.9999.99.999.999.9999.9999.999999999.999.9.9.
PROCESSO_LICITATORIO_SITUACAO;1;PLIC_Numero;SIM;SIM;Caractere(16);Núm. de controle do processo licitatório no Aplic;PROCESSO_LICITATORIO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PROCESSO_LICITATORIO_SITUACAO;2;MLIC_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade da licitação;PROCESSO_LICITATORIO;19...72|01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 14, 15, 17;REGRA 1: O conteúdo do campo deverá estar preenchido com "19...72|'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '12', '13', '14', '15', '17'".
PROCESSO_LICITATORIO_SITUACAO;3;PLIC_Situacao;SIM;SIM;Inteiro;Situação do processo licitatório;TI.SITUACAO_LICITACAO;3...13;REGRA 1: O conteúdo do campo deverá estar preenchido com "3...13".
PROCESSO_LICITATORIO_SITUACAO;4;PLIC_DataSituacao;SIM;SIM;Caractere(10);Data da situação;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
PROCESSO_LICITATORIO_SITUACAO;5;PLIC_DataJulgamentoProposta;NÃO;COND;Caractere(10);Data do julgamento das propostas;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MLIC_Codigo" for "'01', '02', '03', '04', '05', '06', '07', '10', '12', '13', '14', '55', '56', '59', '60', '61', '64', '65'".
PROCESSO_LICITATORIO_SITUACAO;6;PLIC_DataAdjudicacao;NÃO;COND;Caractere(10);Data da adjudicação do processo;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PLIC_Situacao" for "'5', '6'".
PROCESSO_LICITATORIO_SITUACAO;7;PLIC_ValTotalHomologado;NÃO;COND;Caractere(14,2);Valor total da licitação após a homologação;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PLIC_Situacao" for "'5', '6'". REGRA 2: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
SUBCONTRATACAO_PROC_LICIT;1;PLIC_Numero;SIM;SIM;Caractere(16);Núm. de controle do processo licitatório no Aplic;PARTICIPACAO_PROC_LICIT_ITEM ou PARTICIPACAO_PROC_LICIT_LOTE;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
SUBCONTRATACAO_PROC_LICIT;2;MLIC_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade da licitação;PARTICIPACAO_PROC_LICIT_ITEM ou PARTICIPACAO_PROC_LICIT_LOTE;19...72|01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 14, 15, 17;REGRA 1: O conteúdo do campo deverá estar preenchido com "19...72|'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '12', '13', '14', '15', '17'".
SUBCONTRATACAO_PROC_LICIT;3;PLIC_Data;SIM;SIM;Caractere(10);Data do processo licitatório;PARTICIPACAO_PROC_LICIT_ITEM ou PARTICIPACAO_PROC_LICIT_LOTE;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
SUBCONTRATACAO_PROC_LICIT;4;PLIC_Situacao;SIM;SIM;Inteiro;Situação do processo licitatório;PARTICIPACAO_PROC_LICIT_ITEM ou PARTICIPACAO_PROC_LICIT_LOTE;1...13|21, 22;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...13|'21', '22'".
SUBCONTRATACAO_PROC_LICIT;5;PLICLOTE_NumeroLote;SIM;SIM;Inteiro;Núm. do lote;PARTICIPACAO_PROC_LICIT_ITEM ou PARTICIPACAO_PROC_LICIT_LOTE;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
SUBCONTRATACAO_PROC_LICIT;6;IPLIC_NumeroItem;SIM;SIM;Inteiro;Núm. do item;PARTICIPACAO_PROC_LICIT_ITEM;;
SUBCONTRATACAO_PROC_LICIT;7;CG_Identificacao;SIM;SIM;Caractere(20);CPF/CNPJ do subcontratado;PARTICIPACAO_PROC_LICIT_ITEM ou PARTICIPACAO_PROC_LICIT_LOTE;;REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") ou CNPJ ("99.999.999/9999-99") válido.
SUBCONTRATACAO_PROC_LICIT;8;SPLI_IdentifSubcontratado;NÃO;SIM;Caractere(20);CPF/CNPJ do subcontratado;CADASTRO_GERAL;;REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") ou CNPJ ("99.999.999/9999-99") válido.
SUBCONTRATACAO_PROC_LICIT;9;SPLI_PercentualSubcontratacao;NÃO;SIM;Caractere(3,2);Percentual da subcontratação em relação ao valor total do lote/item;;"999.99" (NRO);REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório e não poderá ser maior que "999.99".
SUBCONTRATACAO_PROC_LICIT;10;SPLI_ValorSubcontratacao;NÃO;SIM;Caractere(14,2);Valor da subcontratação;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
