NOMETABELA;ORDEM;NOMECAMPO;CHAVE;OBRIGATORIO;TIPO;DESCRICAO;TABELAORIGEM;FORMATO;REGRAS
PESSOAL_EM_DISPOSICAO;1;PESS_Matricula;SIM;SIM;Caractere(10);Núm. da matrícula do servidor;PESSOAL;"9999999999" (NRO);REGRA 1: O conteúdo do campo não deverá conter espaços em branco (" ") quando obrigatório.
PESSOAL_EM_DISPOSICAO;2;PESSDP_Data;SIM;SIM;Caractere(10);Data da disponibilidade;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "COMPETÊNCIA DA CARGA" (ver regra d).
PESSOAL_EM_DISPOSICAO;3;CFPESS_Codigo;NÃO;SIM;Caractere(7);Cód. do cargo/função pessoal;CARGO_FUNCAO_PESSOAL_UG;"1" ou "2" ou formatado como "9999.99" (NRO);REGRA 1: O conteúdo do campo deverá estar de acordo com o Classificação Brasileira de Ocupações (CBO), deverá ser "1" ou "2" ou formatado como "9999.99"'.
PESSOAL_EM_DISPOSICAO;4;CFPESSUG_Codigo;NÃO;SIM;Caractere(10);Cód. do cargo que o servidor irá exercer;CARGO_FUNCAO_PESSOAL_UG;;
PESSOAL_EM_DISPOSICAO;5;CFPESSUG_JornadaTrabalho;NÃO;SIM;Caractere(2);Jornada de trabalho semanal em horas;CARGO_FUNCAO_PESSOAL_UG;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
PESSOAL_EM_DISPOSICAO;6;PESSDP_Onus;NÃO;SIM;Caractere(1);Disposição com ônus para o fiscalizado?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'".
PESSOAL_EM_DISPOSICAO;7;PESSDP_Origem;NÃO;SIM;Inteiro;Origem;;"1" para municipal (MT) "2" para estadual (MT) "3" para outro;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...3".
PESSOAL_EM_DISPOSICAO;8;PESSDP_UGOrigem;NÃO;COND;Caractere(7);Cód. da Unidade Gestora de origem;TI.UG;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PESSDP_Origem" for "'1', '2'".
PESSOAL_EM_DISPOSICAO;9;PESSDP_Local;NÃO;COND;Caractere(50);Local de origem;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PESSDP_Origem" for "'3'".
PESSOAL_FOLHA_PAGAMENTO;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;FOLHA_PAGAMENTO;;
PESSOAL_FOLHA_PAGAMENTO;2;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;FOLHA_PAGAMENTO;;
PESSOAL_FOLHA_PAGAMENTO;3;FPGTO_AnoReferencia;SIM;SIM;Caractere(4);Ano de referência;FOLHA_PAGAMENTO;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
PESSOAL_FOLHA_PAGAMENTO;4;FPGTO_MesReferencia;SIM;SIM;Caractere(2);Mês de referência;FOLHA_PAGAMENTO;"99" (NRO);REGRA 1: O conteúdo do campo deverá estar preenchido com "01...12". REGRA 2: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "<= MÊS" (ver regra d).
PESSOAL_FOLHA_PAGAMENTO;5;FPGTO_NumFolhaPagto;SIM;SIM;Inteiro;Núm. sequencial;FOLHA_PAGAMENTO;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
PESSOAL_FOLHA_PAGAMENTO;6;PESS_Matricula;SIM;SIM;Caractere(10);Núm. da matrícula do servidor;PESSOAL;"9999999999" (NRO);REGRA 1: O conteúdo do campo não deverá conter espaços em branco (" ") quando obrigatório.
PESSOAL_FOLHA_PAGAMENTO;7;PFG_AreaAtuacao;NÃO;SIM;Inteiro;Área de atuação;;"1" para FUNDEB 60% (profissional do magistério na educação básica) "2" para outros;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
PESSOAL_FOLHA_PAGAMENTO;8;PFG_Rescisao;NÃO;SIM;Caractere(1);É folha de pagamento de rescisão?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'".
PESSOAL_FOLHA_PAGAMENTO;9;PFG_ValorBase;NÃO;SIM;Caractere(14,2);Valor base;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
PESSOAL_FOLHA_PAGAMENTO;10;PFG_ValorBeneficios;NÃO;SIM;Caractere(14,2);Valor dos benefícios;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
PESSOAL_FOLHA_PAGAMENTO;11;PFG_ValorDescontos;NÃO;SIM;Caractere(14,2);Valor dos descontos;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
PESSOAL_FOLHA_PAGAMENTO;12;PFG_ValorGratificacoes;NÃO;SIM;Caractere(14,2);Valor das gratificações;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
PESSOAL_FOLHA_PAGAMENTO;13;PFG_ValLiquido;NÃO;SIM;Caractere(14,2);Valor líquido;;;REGRA 1: O conteúdo do campo deverá conter um valor igual ao valor do cálculo: valor base + valor dos benefícios + valor das gratificações - valor dos descontos.
PESSOAL_FOLHA_PAGAMENTO;14;CFPESS_Codigo;NÃO;COND;Caractere(7);Cód. do cargo/função pessoal;CARGO_FUNC_PESS_UG_REMUNERACAO;"1" ou "2" ou formatado como "9999.99" (NRO);REGRA 1: O conteúdo do campo deverá estar de acordo com o Classificação Brasileira de Ocupações (CBO), deverá ser "1" ou "2" ou formatado como "9999.99"'.
PESSOAL_FOLHA_PAGAMENTO;15;CFPESSUG_Codigo;NÃO;COND;Caractere(10);Cód. do cargo;CARGO_FUNC_PESS_UG_REMUNERACAO;;
PESSOAL_FOLHA_PAGAMENTO;16;CFPESSUG_JornadaTrabalho;NÃO;COND;Caractere(2);Jornada de trabalho semanal em horas;CARGO_FUNC_PESS_UG_REMUNERACAO;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
PESSOAL_FOLHA_PAGAMENTO;17;LEI_Numero;NÃO;COND;Caractere(10);Núm. da lei de criação;CARGO_FUNC_PESS_UG_REMUNERACAO;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PESSOAL_FOLHA_PAGAMENTO;18;CFPESSUGR_ClasseNivel;NÃO;COND;Caractere(4);Classe/nível;CARGO_FUNC_PESS_UG_REMUNERACAO;"X-99" ou "X999";REGRA 1: O conteúdo do campo deverá conter o/um dos seguinte(s) formato(s): "X-99" ou "X999".
PESSOAL_FOLHA_PAGAMENTO;19;CFPESSUGT_NumSequencial;NÃO;COND;Inteiro;Núm. sequencial;CARGO_FUNC_PESS_UG_REMUNERACAO;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
PESSOAL_FOLHA_PAGAMENTO;20;PFG_AtivoInativo;NÃO;COND;Caractere(1);Status;;A, I;REGRA 1: O conteúdo do campo deverá estar preenchido com "'A', 'I'".
PESSOAL_PREVIDENCIA;1;PESS_Matricula;SIM;SIM;Caractere(10);Núm. da matrícula do servidor;PESSOAL;"9999999999" (NRO);REGRA 1: O conteúdo do campo não deverá conter espaços em branco (" ") quando obrigatório.
PESSOAL_PREVIDENCIA;2;PESSIP_TipoRegime;SIM;SIM;Inteiro;Tipo do regime;TI.TIPO_PREVIDENCIA;1...3;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...3".
PESSOAL_PREVIDENCIA;3;PESSIP_Sequencial;SIM;SIM;Inteiro;Núm. sequencial;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
PESSOAL_PREVIDENCIA;4;PESSIP_DataInicioBeneficio;NÃO;SIM;Caractere(10);Data do início;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
PESSOAL_PREVIDENCIA;5;PESSIP_TipoBeneficio;NÃO;SIM;Caractere(1);Tipo do benefício;TI.TIPO_BENEFICIO_PREVIDENCIA;1...4;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4".
PESSOAL_PREVIDENCIA;6;PESSIP_NumProtocoloRPPS;NÃO;NÃO;Caractere(16);Núm. do protocolo;;;
PESSOAL_PREVIDENCIA;7;PESSIP_NumAcordaoTCE;NÃO;NÃO;Caractere(16);Núm. do acordão TCE-MT;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PESSOAL_PREVIDENCIA;8;PESSIP_NumProtocoloTCE;NÃO;NÃO;Caractere(16);Núm. do protocolo TCE-MT;;"99999999-9/AAAA" (NRO-DIGITO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999-9/AAAA" (NRO-DIGITO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PESSOAL_PREVIDENCIA;9;PESS_MatriculaServidVinculado;NÃO;COND;Caractere(10);Núm. da matrícula do servidor;PESSOAL;"9999999999" (NRO);REGRA 1: O conteúdo do campo não deverá conter espaços em branco (" ") quando obrigatório.
PESSOAL_PREVIDENCIA;10;PESSIP_Parentesco;NÃO;COND;Caractere(1);Parentesco;TI.TIPO_PARENTESCO_PREVIDENCIA;1...9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...9", quando o conteúdo do campo "PESSIP_TipoBeneficio" for "'2', '4'".
PESSOAL_PREVIDENCIA;11;PESSIP_DescricaoRegime;NÃO;COND;Caractere(60);Descrição do regime;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PESSIP_TipoRegime" for "'3'".
PUBLICACAO_ATO_PESSOAL;1;PESS_Matricula;SIM;SIM;Caractere(10);Núm. da matrícula do servidor;ATO_PESSOAL;"9999999999" (NRO);REGRA 1: O conteúdo do campo não deverá conter espaços em branco (" ") quando obrigatório.
PUBLICACAO_ATO_PESSOAL;2;ATOP_NumDocumento;SIM;SIM;Caractere(16);Núm. do documento do ato de pessoal;ATO_PESSOAL;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PUBLICACAO_ATO_PESSOAL;3;TATOP_Codigo;SIM;SIM;Caractere(2);Cód. do tipo do ato de pessoal;ATO_PESSOAL;17...44|01, 02, 03, 04, 05, 06, 08, 09, 10, 11, 12, 13, 14, 15;REGRA 1: O conteúdo do campo deverá estar preenchido com "17...44|'01', '02', '03', '04', '05', '06', '08', '09', '10', '11', '12', '13', '14', '15'".
PUBLICACAO_ATO_PESSOAL;4;PATOP_Data;SIM;SIM;Caractere(10);Data da publicação;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "MESMO EXERCÍCIO" (ver regra d).
PUBLICACAO_ATO_PESSOAL;5;ATOP_DataDocumento;SIM;SIM;Caractere(10);Data do documento;ATO_PESSOAL;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= EXERCÍCIO" (ver regra d).
PUBLICACAO_ATO_PESSOAL;6;PATOP_VeicComunicacao;NÃO;SIM;Caractere(255);Local da publicação;;;
RESCISAO_CONTRATO_PTEMPORARIO;1;CONTP_Numero;SIM;SIM;Caractere(16);Núm. do contrato;PESSOAL_CONTRATO_PTEMPORARIO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
RESCISAO_CONTRATO_PTEMPORARIO;2;CONTP_NumAditivo;SIM;SIM;Caractere(16);Núm. do aditivo do contrato de pessoal;PESSOAL_CONTRATO_PTEMPORARIO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
RESCISAO_CONTRATO_PTEMPORARIO;3;PESS_Matricula;SIM;SIM;Caractere(10);Núm. da matrícula do servidor;PESSOAL_CONTRATO_PTEMPORARIO;"9999999999" (NRO);REGRA 1: O conteúdo do campo não deverá conter espaços em branco (" ") quando obrigatório.
RESCISAO_CONTRATO_PTEMPORARIO;4;RCONTP_Data;NÃO;SIM;Caractere(10);Data da rescisão contratual;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "COMPETÊNCIA DA CARGA" (ver regra d).
RESCISAO_CONTRATO_PTEMPORARIO;5;RCONTP_Numero;NÃO;SIM;Caractere(16);Núm. do distrato;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
RESCISAO_CONTRATO_PTEMPORARIO;6;RCONTP_Motivo;NÃO;SIM;Caractere(255);Motivo do distrato;;;
RESP_PERIODO_ATIVIDADE_FIM;1;RESP_IdentificResponsavel;SIM;SIM;Caractere(20);Identificação do responsável;RESPONSAVEL_PERIODO_ATIVIDADE;;
RESP_PERIODO_ATIVIDADE_FIM;2;TRESP_Codigo;SIM;SIM;Caractere(2);Cód. do tipo do responsável;RESPONSAVEL_PERIODO_ATIVIDADE;01...12|14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...12|'14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24'".
RESP_PERIODO_ATIVIDADE_FIM;3;RESPPA_Data;SIM;SIM;Caractere(10);Data da entrada;RESPONSAVEL_PERIODO_ATIVIDADE;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
RESP_PERIODO_ATIVIDADE_FIM;4;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;RESPONSAVEL_PERIODO_ATIVIDADE;;
RESP_PERIODO_ATIVIDADE_FIM;5;RESPPAFIM_MesCompetencia;SIM;SIM;Caractere(2);Mês de competência;;"99" (NRO);REGRA 1: O conteúdo do campo deverá estar preenchido com "01...12". REGRA 2: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "= MÊS" (ver regra d).
RESP_PERIODO_ATIVIDADE_FIM;6;RESPPAFIM_Status;SIM;SIM;Caractere(1);Situação;TI.TIPO_STATUS_RESP_PER_ATIV;1...3;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...3".
RESP_PERIODO_ATIVIDADE_FIM;7;RESPPAFIM_DataSaida;NÃO;COND;Caractere(10);Data da saída;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "RESPPAFIM_Status" for "'3'". REGRA 2: O conteúdo do campo deverá estar preenchido com um valor MAIOR ou IGUAL ao conteúdo do campo "RESPPA_Data"
RESPONSAVEL_PERIODO_ATIVIDADE;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;ORGAO;;
RESPONSAVEL_PERIODO_ATIVIDADE;2;RESP_IdentificResponsavel;SIM;SIM;Caractere(20);Identificação do responsável;PESSOAL ou CADASTRO_GERAL;;REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") válido e se for uma matrícula, deverá conter 10 caracteres (preencher com "0" (zero) à esquerda).
RESPONSAVEL_PERIODO_ATIVIDADE;3;TRESP_Codigo;SIM;SIM;Caractere(2);Cód. do tipo do responsável;TI.TIPO_RESPONSAVEL;01...12|14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...12|'14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24'".
RESPONSAVEL_PERIODO_ATIVIDADE;4;RESPPA_IdentificTipo;NÃO;SIM;Inteiro;É servidor?;;"1" para servidor "2" para não servidor;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
RESPONSAVEL_PERIODO_ATIVIDADE;5;RESPPA_NumCRC;NÃO;COND;Caractere(16);Núm. do CRC;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "TRESP_Codigo" for "'06'".
RESPONSAVEL_PERIODO_ATIVIDADE;6;RESPPA_Data;SIM;SIM;Caractere(10);Data da entrada;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
RESPONSAVEL_PERIODO_ATIVIDADE;7;RESPPA_OrdenadorDespesa;NÃO;SIM;Caractere(1);É ordenador de despesa?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'".
RESPONSAVEL_PERIODO_ATIVIDADE;8;RESPPA_PlanoTrabalh_NomeArqPDF;NÃO;COND;Caractere(23);Nome do arquivo PDF do plano de trabalho;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "RESPPA_AAAAMM_99999.PDF".
RESPONSAVEL_PERIODO_ATIVIDADE;9;RESPPA_NomeArqPDF;NÃO;COND;Caractere(23);Nome do arquivo PDF do ato;;;REGRA 1: O arquivo PDF deverá ser enviado quando o conteúdo do campo "RESPPA_OrdenadorDespesa" for "S" e o conteúdo do campo "TRESP_Codigo" for diferente de "'03', '10', '11'". REGRA 2: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "RESPPA_AAAAMM_99999.PDF".
RESPONSAVEL_PERIODO_ATIVIDADE;10;RESPPA_PossuiCertificacao;NÃO;COND;Caractere(1);Possui certificação?;;"S" para sim;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'", quando o conteúdo do campo "TRESP_Codigo" for "'24'".
RETORNO_PESSOAL_CEDIDO;1;PESS_Matricula;SIM;SIM;Caractere(10);Núm. da matrícula do servidor;DISPOSICAO_PESSOAL;"9999999999" (NRO);REGRA 1: O conteúdo do campo não deverá conter espaços em branco (" ") quando obrigatório.
RETORNO_PESSOAL_CEDIDO;2;DPESS_Data;SIM;SIM;Caractere(10);Data da disposição;DISPOSICAO_PESSOAL;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
RETORNO_PESSOAL_CEDIDO;3;RDPESS_Data;NÃO;SIM;Caractere(10);Data do retorno;;;REGRA 1: O conteúdo do campo deverá conter um valor MAIOR ou IGUAL ao conteúdo do campo "DPESS_Data". REGRA 2: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "COMPETÊNCIA DA CARGA" (ver regra d).
RETORNO_PESSOAL_RECEBIDO;1;PESS_Matricula;SIM;SIM;Caractere(10);Núm. da matrícula do servidor;PESSOAL_EM_DISPOSICAO;"9999999999" (NRO);REGRA 1: O conteúdo do campo não deverá conter espaços em branco (" ") quando obrigatório.
RETORNO_PESSOAL_RECEBIDO;2;PESSDP_Data;SIM;SIM;Caractere(10);Data da disponibilidade;PESSOAL_EM_DISPOSICAO;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= EXERCÍCIO" (ver regra d).
RETORNO_PESSOAL_RECEBIDO;3;RDPESS_Data;NÃO;SIM;Caractere(10);Data do retorno;;;REGRA 1: O conteúdo do campo deverá conter um valor MAIOR ou IGUAL ao conteúdo do campo "PESSDP_Data". REGRA 2: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "COMPETÊNCIA DA CARGA" (ver regra d).
RPPS_DIRIGENTE_CERTIFICADO;1;RESP_IdentificResponsavel;SIM;SIM;Caractere(20);Identificação do responsável;RESPONSAVEL_PERIODO_ATIVIDADE;;
RPPS_DIRIGENTE_CERTIFICADO;2;TRESP_Codigo;SIM;SIM;Caractere(2);Cód. do tipo do responsável;RESPONSAVEL_PERIODO_ATIVIDADE;24;REGRA 1: O conteúdo do campo deverá estar preenchido com "'24'".
RPPS_DIRIGENTE_CERTIFICADO;3;RESPPA_Data;SIM;SIM;Caractere(10);Data da entrada;RESPONSAVEL_PERIODO_ATIVIDADE;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
RPPS_DIRIGENTE_CERTIFICADO;4;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;RESPONSAVEL_PERIODO_ATIVIDADE;;
RPPS_DIRIGENTE_CERTIFICADO;5;RPPSDIRCERT_CNPJEntidadeCertif;NÃO;SIM;Caractere(20);CNPJ da entidade certificadora;;"99.999.999/9999-99";REGRA 1: O conteúdo do campo deverá conter um número de CNPJ ("99.999.999/9999-99") válido.
RPPS_DIRIGENTE_CERTIFICADO;6;RPPSDIRCERT_DataValidadeCertif;NÃO;SIM;Caractere(10);Data da certificação;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "DATA FUTURA" (ver regra d).
RPPS_DIRIGENTE_CERTIFICADO;7;RPPSDIRCERT_NomeArqPDF;NÃO;SIM;Caractere(28);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "RPPSDIRCERT_AAAAMM_99999.PDF".
UNIDADE_ORCAMENTARIA;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;ORGAO;;
UNIDADE_ORCAMENTARIA;2;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;;;
UNIDADE_ORCAMENTARIA;3;UNOR_Nome;NÃO;SIM;Caractere(120);Nome;;;REGRA 1: O conteúdo do campo deverá estar preenchido com "RESERVA DE CONTINGENCIA" quando o conteúdo do campo "UNOR_Codigo" for um dos valores "999".
UNIDADE_ORCAMENTARIA;4;LEI_Numero;NÃO;SIM;Caractere(10);Núm. da lei de criação;LEI;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
